number_of_objects,number_of_features,number_of_classes,class_entropy,mean_correlation,mean_kurtosis,mean_skewness,mean_intra_class_variance,min_intra_class_variance,max_intra_class_variance,mean_intra_class_distance,min_intra_class_distance,mean_inter_class_distance,min_inter_class_distance,max_inter_class_distance,tree_dev_attr,tree_dev_branch,tree_dev_level,tree_height,tree_max_attr,tree_max_level,tree_mean_branch,tree_mean_level,tree_node_number,tree_width,tree_dev_class,tree_max_class,tree_min_class,tree_mean_class,tree_mean_attr
1.1545189381978724E10,-4.570959820212766E7,1002861.1914893622,-3851.285958397091,-1217.7703587308833,2.5445814945282754E7,90953.7703756801,3263.655362672734,4289.646466134906,1130.793422065596,1.4839155468144885E12,2.307632288042787E9,5.767549794159921E14,1.2592411057305957E13,1.6791544497675285E15,845695.1557243305,-7543.888673377689,580423.4571119159,510539.7978723404,2.232910385106383E7,1.1612417127659572E7,292169.63823919225,4250925.361326964,4.2752432640425533E8,2.3224626510638297E7,8035024.842662,5.293210114893616E7,1181980.1170212768,1.7979936348940004E7,2831759.298275934
-4.570959820212766E7,5.798700321209406E7,-22861.59798432251,367.62617046080055,-24.127559573527193,71756.2438459058,2768.9844275596306,273.2044056047435,12.026652754752822,103.35821724019982,-3.3645116042564724E10,-5.223417825866957E7,-2.262660202288038E12,-1.4199106210504877E11,-6.23642683115589E12,-10285.201561647207,612.4816325041701,-7925.764271495233,13153.198880179169,-208247.2750279955,-135227.2980963046,2210.6678984930245,-43272.63272360429,-3182558.333258678,-270474.944568869,-59535.94019483466,-353308.5089585666,-19987.95587905935,-145303.4195804469,-43720.77045729338
1002861.1914893622,-22861.59798432251,10492.708846584546,-62.918625886150835,1.4430505711444253,-359.8982673106821,63.71106518787288,-4.2799833518045745,-4.174339146214903,-2.4870113385477253,-2.3778676937638292E8,-369153.0792525734,5.392746099849942E10,1.0429487329441025E10,1.0087815431369319E11,146.24013957093828,-4.504187633962505,765.9607543401585,124.73740201567752,10083.693169092947,13428.151735722286,68.10608368046937,3713.4736010549227,258108.65509518475,26856.142217245237,-455.50021181799184,-1457.6007838745797,-328.15789473684214,-902.3030376046886,1189.4755266776965
-3851.285958397091,367.62617046080055,-62.918625886150835,0.944585884879773,-0.016953263046007864,2.5112853853879313,-1.4840839848344551,0.07119308006243084,0.12688790602257277,0.014842873626189575,7355173.901121792,11420.718292030147,6.504690431022405E7,-1.1409820708981845E8,6.741794854424984E8,-1.803266687776033,-0.013454512181200064,-8.049686471829032,-7.63543505075464,-99.72956124995696,-147.0692066307408,-2.7635137835688552,-40.02108017483965,-3273.345474718336,-294.1233198256259,13.82742630711302,27.104905499175754,5.4358967810767735,15.372517322699656,-15.56250124757361
-1217.7703587308833,-24.127559573527193,1.4430505711444253,-0.016953263046007864,0.018704469905209697,2.332388535915221,-0.05462346848802065,-0.006056818355378119,-4.5300097757682933E-5,-0.0015324057982336358,-1156841.2541657635,-1796.2850625111248,-4.300631054381502E7,-1779851.7996837446,-1.2832886608649872E8,-0.09989273103631394,-0.0021170389221943464,0.01103056024036187,0.6801816160037499,-2.2300299810557203,0.19438467857786723,0.26506164156521694,0.02233924440220256,4.72677044931268,0.38809722872938224,-1.0485612169096268,-5.666169581931527,0.2623670895264166,-1.698176586683684,-0.451860768950773
2.5445814945282754E7,71756.2438459058,-359.8982673106821,2.5112853853879313,2.332388535915221,396365.1903184405,3663.8500335913827,27.843886756619195,-16.77549864489348,11.222664880868392,4.165817649431181E10,6.466012268739874E7,3.940651740741658E12,4.8831484687601845E10,1.1580938257565852E13,3249.9956696395284,3.9130083206146145,716.3692099056984,6231.408416406542,112196.06142126491,20286.544857595174,2771.2839713794174,9656.064833422754,1259041.0754112517,40570.69665517811,51485.930896148544,306885.647867732,5691.862349776285,99363.48137424323,9943.861058796068
90953.7703756801,2768.9844275596306,63.71106518787288,-1.4840839848344551,-0.05462346848802065,3663.8500335913827,60.60034779804555,0.43487309137293934,-0.4683629239214023,0.16635032041834785,2.566785547582639E8,398391.5358504574,1.6672699172139809E10,8.740199827766976E7,4.926624468034297E10,5.67919716693898,0.8835590261602775,0.35623607401951396,100.64431344820893,470.77371896015734,52.54868968598866,42.49583509320657,32.19446343783773,5282.65602663476,105.05045807635463,219.03847120580755,1315.6380421991898,9.52455218981853,394.6904943422757,10.476877350724335
3263.655362672734,273.2044056047435,-4.2799833518045745,0.07119308006243084,-0.006056818355378119,27.843886756619195,0.43487309137293934,0.04729405188991009,0.04244145546914288,0.018527560695904218,3365904.137004547,5225.759304701321,1.661571786392969E8,3873359.7959874417,4.9497271025076854E8,0.4491379383293439,0.004989120543846658,-0.02079196567807067,2.001834543386999,7.116539807211794,0.4397891795628807,0.9050866276994366,0.6618554281271839,121.18431125477058,0.8815779653433323,5.615838298904306,33.25892132721699,3.840252723256232,15.342040159152747,1.5288435885681608
4289.646466134906,12.026652754752822,-4.174339146214903,0.12688790602257277,-4.5300097757682933E-5,-16.77549864489348,-0.4683629239214023,0.04244145546914288,0.10424381059410953,0.010075626655795714,1327053.5050286981,2062.7870809779533,-5.635492712471763E7,4478169.796484262,-1.7069109528599423E8,0.9257592376583391,-0.027016057635428147,0.36359896385725343,0.35647957623158955,7.22779532039527,6.559709244795643,0.13159297621651522,2.346843364486128,215.35993616060958,13.124139212357477,4.31443980711481,26.892061277618712,7.394176502726515,17.602901720229834,3.7952985512935014
1130.793422065596,103.35821724019982,-2.4870113385477253,0.014842873626189575,-0.0015324057982336358,11.222664880868392,0.16635032041834785,0.018527560695904218,0.010075626655795714,0.015861329501071674,1009910.0631422256,1567.8761062490755,4.999296512239938E7,2780270.115082277,1.4700520954657674E8,0.17705556153278523,0.0034125544802662143,0.02214771221521274,0.7977256121578092,3.1411658733028376,0.8111927787100667,0.33658665643966695,0.34784897367828305,59.937389176819785,1.6229736705624047,1.8242586148352358,11.971069193614454,1.2166841840382505,5.257074991364134,0.7391879251982297
