number_of_objects,number_of_features,number_of_classes,class_entropy,mean_correlation,mean_kurtosis,mean_skewness,mean_intra_class_variance,min_intra_class_variance,max_intra_class_variance,mean_intra_class_distance,min_intra_class_distance,mean_inter_class_distance,min_inter_class_distance,max_inter_class_distance,tree_dev_attr,tree_dev_branch,tree_dev_level,tree_height,tree_max_attr,tree_max_level,tree_mean_branch,tree_mean_level,tree_node_number,tree_width,tree_dev_class,tree_max_class,tree_min_class,tree_mean_class,tree_mean_attr
107448.54294953805,-425.40919539127333,9.333408941248688,-0.03584307290426267,-0.011333521379650489,236.81861332668868,0.8464867729141332,0.030374123958158014,0.039922797912201456,0.010524046125005713,1.381047621568393E7,21476.627087689216,5.367731972753305E9,1.1719480517497417E8,1.5627521822758673E10,7.870699150583189,-0.07020931569933515,5.401873689292418,4.75148181499408,207.81206741491536,108.07421681942405,2.719158680228975,39.56242909057744,3978.8750472403995,216.14650020471166,74.78021220292914,492.62744469038637,11.000429457441596,167.3353202880012,26.354562105191473
0.0,7603.027701420705,-2.4846785699384197,0.04634708848823501,-0.003807554690243295,22.688469169020113,0.4115581065092903,0.03763314412033942,0.003815608627459031,0.014183197466760382,-3652493.9219268123,-5668.508034177489,2738690.1816847436,-1.2118239989354443E7,5.41448314526749E7,-0.9123909633440631,0.07662920179742033,-0.7401995300735851,1.9958526434378963,-15.762419307511605,-11.738946112209197,0.44290552882783674,-3.4778791601030727,-195.9624980152736,-23.480676756811476,-3.646409217372366,-18.9056609721823,-2.0134442008872533,-9.748410571006822,-4.275835716231816
0.0,0.0,101.97755976941228,-0.6125752602114715,0.01509518775368951,-24.651008348732415,0.5573093503016167,-0.04383289044501905,-0.04449483194616886,-0.025005460845661093,-3684740.69976814,-5723.687096421333,3.760658897166208E7,9.125096125841267E7,-4.397571896740892E8,0.6914529787771034,-0.03587550488352822,6.998634815865054,0.8369383582459123,79.47761874128,121.5000966322315,0.42977633233069296,32.70895937662904,2162.096090869232,242.99872110395845,-11.399710588187727,-59.84128944955238,-4.273804590301054,-24.40079645591342,9.147831599609637
0.0,0.0,0.0,0.7522663470939428,-0.010549566213387677,-6.849369447272122,-1.5040203536849768,0.05807338217350337,0.13410886524463922,-0.0010036190193769216,7659900.373389373,11893.442220341018,3.726776420771372E8,-7.103582244751188E7,1.2793660955026317E9,-1.4028315838911523,-0.05516532422115702,-4.69856201390043,-9.364956435128422,-56.98031436464629,-90.69058529247494,-3.2213428438515987,-24.466270944070647,-2389.0494458027356,-181.3622259896545,12.885859793028358,11.938744614331547,4.394023880524938,9.13880521547229,-11.719206810102635
0.0,0.0,0.0,0.0,0.13499024292524894,40.022290101226154,-0.5018304484091066,-0.031816874487405125,0.018580173396881047,-0.007350558039612194,-6502666.408994229,-10094.000777406793,1.5707306485880414E8,-1.9442963281015854E7,5.1208975694453776E8,-0.29187924102037854,-0.019715577414455177,-0.6354461980645582,4.668500267294672,-12.857602774666313,-10.491600195514287,1.90454022452856,-2.180733634779576,-64.93346202700276,-20.986775193849255,0.6896721948257474,6.476866876403912,3.631694491523276,4.636996407948225,-3.194097800104502
0.0,0.0,0.0,0.0,0.0,580.9569676730368,5.9859332620195405,0.03509298765016398,-0.04688545713424366,0.013907195311945715,6.660106484914749E7,103358.80917411244,4.590019800714518E9,4.112791241629285E7,1.3522945022895475E10,2.4543754899108934,0.03154817025477347,-0.6546574415152723,8.314780207996604,112.61322183142808,-3.8682351275688,3.493535733520956,1.8794184549863517,620.9558808155099,-7.739285386116094,57.90266998371374,325.32296926275353,5.0121299823428265,101.9559972120419,7.010315401114233
0.0,0.0,0.0,0.0,0.0,0.0,4.588956974494179,0.06088848583297677,0.0027783598866867655,0.01680004453734689,-3.0914910914188426E7,-47972.07576339938,-3.2097302397538724E9,-9.162318218210305E7,-9.262610339593483E9,-3.9096435199417408,0.14158724581316356,-2.457863849863518,7.369952540385398,-110.95986260979396,-48.01245279337883,3.2624020911497755,-14.651362142253106,-1427.8801399635447,-96.02485501433564,-35.581710601702724,-214.9483792753757,-3.954660013059523,-70.5118119957087,-16.640476207453606
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18360319156831945,0.18199080871107082,0.08110708429524123,9889620.795660151,15347.169338455013,1.218682039796592E8,6.760058286880323E7,1.6562191049269244E8,2.7168278533425805,-0.024435640175057623,3.1319186033237574,9.645495260541606,57.65448755043819,59.457876932710725,4.0908571973283205,17.44192384800394,1657.3760786617918,118.92109359039655,13.018047094940163,95.6864293695277,18.081599228714833,53.86024357951153,14.359141183357771
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21679160835128242,-0.02488777325418946,5202873.797425578,8077.487672379711,-5.532534623873882E8,1.694634548149345E7,-1.6874518548067892E9,2.171859209355419,-0.05906343496865371,2.3536357600741598,-0.09424852479086385,25.38809732747122,42.36600221017385,-0.7042391864189222,11.588395714472135,952.5962246915094,84.73737780277654,-2.1252928820855064,6.223213490660073,14.166011497685865,17.234222307007293,11.804777105648183
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08482740051885886,-3482008.4837262584,-5403.471474565479,-4.4362408905748624E8,-3624830.6560063465,-1.3210317354126222E9,-0.1632873537704885,-0.003987485054123647,-0.04283030046684712,-3.051560526410791,-8.640564342241548,-2.326057481569386,-1.5268268494391162,-1.7460202009235792,-275.0541823003345,-4.648073562259983,-5.827199207885524,-34.20054833567054,-0.749083776733918,-13.03174508390421,0.3208338625182611
