number_of_objects,number_of_features,number_of_classes,class_entropy,mean_correlation,mean_kurtosis,mean_skewness,mean_intra_class_variance,min_intra_class_variance,max_intra_class_variance,mean_intra_class_distance,min_intra_class_distance,mean_inter_class_distance,min_inter_class_distance,max_inter_class_distance,tree_dev_attr,tree_dev_branch,tree_dev_level,tree_height,tree_max_attr,tree_max_level,tree_mean_branch,tree_mean_level,tree_node_number,tree_width,tree_dev_class,tree_max_class,tree_min_class,tree_mean_class,tree_mean_attr
0.0,0.0,-8.326672684688674E-17,6.262351748276274E-16,1.0842021724855044E-18,-3.596840707220661E-17,-3.7513395167998453E-17,-1.227316859253591E-16,-2.3361846311631407E-16,1.216474837528736E-16,0.060341802536685564,-0.8597273792241691,-2.402848298068812,1.075428061886586,-0.7943747467471147,0.5134188744903339,0.42917636951332844,-1.1408860550863993,-0.025298393811586516,0.7612375696794298,-1.293737038313397,-1.1531592694209702,0.3265996353793914,0.08767842493371353,0.32360998339336183,0.07964481299874895,1.058820851919932,0.17931483627640404,-0.15776460177379664,0.6958683206095849
0.0,0.0,8.570306293610466E-17,-6.6172172784152E-16,3.3090652001804664E-18,3.732539815389516E-17,3.942731995665639E-17,1.154343893960896E-16,2.3844495994575145E-16,-1.3308273713038542E-16,-1.6212136676019952E-16,0.8366561174199943,2.6337491838013696,-1.0891429845333331,0.8967989008076622,-0.5165282655936069,-0.4441247336583994,1.2258522303766664,0.05949256713029727,-0.7854356098930894,1.4366984777528897,1.2142616834985036,-0.213759997594204,0.057516816440309204,-0.2656219499535609,0.04780098385036993,-1.1055159878439733,-0.14798534459739654,0.15729388737544936,-0.8742867586307222
0.0,0.0,-2.8699552280479066E-24,-4.783536624264444E-24,-2.257324691499178E-25,-1.0332844532974476E-25,4.7785790637789345E-24,2.55210646758094E-25,1.843350884219087E-24,-3.892110578183153E-24,3.620072538492491E-24,1.964468376875254E-23,1.1121628409007528E-9,-3.1496503566655797E-10,-3.2228502505529423E-8,2.84520799406183E-9,-6.4962673156289895E-9,1.1979255426534516E-8,1.2384279284886665E-9,2.171161506041156E-8,-7.518917173039945E-9,-4.5252128544705936E-9,-3.768025398158588E-9,7.402037303190155E-9,4.837570396033139E-9,1.6432981475030115E-10,6.566406010529821E-9,1.2092412093868144E-10,-8.717091129641778E-9,-2.290576135715213E-8
0.0,0.0,3.8137718199567836E-24,3.6928463237780584E-24,-6.940541807174497E-25,2.0757975609585123E-25,-4.123156519825051E-24,1.9614207986346768E-24,-3.945355232992897E-24,2.964987727920941E-24,-5.162860925833955E-24,-1.9112861900660437E-23,-3.018268839246202E-23,3.8356130974397034E-9,3.401663894249173E-8,-2.7553384851357113E-9,7.224366998112339E-9,-1.8054454573699816E-8,-8.518715333885896E-10,-1.7914325279170054E-8,-2.929594539608582E-10,-7.710459556672784E-9,1.7996476476049523E-9,-8.041694721905682E-9,-5.830331167666982E-9,-3.1574946458172594E-8,-5.439567503346158E-9,-9.074553540151873E-9,-5.828190369277341E-8,5.6209062381746934E-8
0.0,0.0,9.7701340657008E-25,1.4971519974452526E-24,7.724540801451763E-26,4.113112197444547E-26,-1.609173273440947E-24,-7.621634349327776E-26,-5.667200783879006E-25,1.2929163222109624E-24,-1.2300013995097682E-24,-6.2780095838371926E-24,-1.6698708615914246E-23,-1.4940949814239062E-23,1.0880122217338595E-8,-1.0093424304519043E-9,2.1087254235360026E-9,-3.817094687564108E-9,-3.7510714756407354E-10,-7.4065037619668934E-9,2.7264644086889925E-9,1.7404067992922674E-9,1.2229364442267078E-9,-2.4587299456573512E-9,-1.6365746846924925E-9,-2.5737811733766417E-11,-2.4195053182321214E-9,6.169994519251346E-12,3.4363915261599893E-9,7.4157791568633135E-9
0.0,0.0,-5.3160586172282565E-18,1.3258629634001455E-16,9.88196642686517E-18,2.4323551793734643E-18,-1.399494150570363E-17,-9.472279783171993E-17,-1.1955394035098627E-17,1.5836509346931634E-17,-1.2819705306700776E-17,8.866024024387476E-17,4.300900960223045E-16,-9.378107534546203E-17,1.4794384822747288E-16,0.11068051743772372,0.01812741051311877,-0.11473455551074074,-0.0032937434950520957,-0.09498136296690649,0.1990679956617734,0.23663714267507072,-0.06119556512384196,-0.024823918915626866,-0.022232463840730715,0.2387973695018435,0.1296343933335579,0.10082206827414933,-0.2119571373888211,-0.5564231922051581
0.0,0.0,1.5594874772758019E-16,-1.0611331234981696E-16,-4.8672395195077916E-17,1.154234281807392E-17,-5.90235445705638E-17,-2.674095173018648E-16,8.759016500615995E-17,2.300814308100305E-16,2.0261202832726705E-16,-3.606987555908536E-15,-9.986113926810901E-15,3.891508577302172E-15,-3.39941972368265E-15,1.8795005956484987E-15,3.772149853774362,-0.47910863979697266,-1.6143669420549425,-0.8005700611408924,-0.6057963590686017,-1.7783769004158485,3.372070971350172,1.82515701102124,1.7534993443356985,-0.34239784599653345,0.9847750373282621,-1.260429730622814,0.04136326912995575,-3.286098556848685
0.0,0.0,8.204824450665859E-17,-2.95042488734946E-16,-2.554499135602431E-19,-2.4702571791191555E-18,2.992638719031975E-17,1.5721697861376347E-16,-3.082835859159693E-17,-6.84171758990953E-17,6.020562478432773E-17,9.01459908155165E-16,3.179711075221198E-15,-1.2341388763511043E-15,1.1811458379221187E-15,-5.430591104699388E-16,-5.483882749990169E-16,0.4132393101520911,-0.03865398475761732,-0.545378560731652,-3.013739691018161,-3.410712746636224,-0.14177868054303427,4.53864844702747,1.6985959797744372,-1.1417290047517403,1.165269294657769,-1.7028751761277774,-0.06618501503868313,-0.872737917875855
0.0,0.0,1.37676364227392E-18,-4.3011360871172735E-18,-3.0283036456512282E-18,-6.045693260128531E-19,1.4471459140652055E-18,-2.566980950532398E-18,1.1562509245627985E-17,1.593802462297312E-17,-8.240199249411626E-18,-1.6095227928276174E-16,-4.4310749016458984E-16,1.4760113171104807E-16,-1.552623721969804E-16,9.201404734602139E-17,5.88279170042839E-17,-1.9792172544428112E-16,0.04415564464390858,-2.92464706989917E-4,-0.006587530041053348,-0.567008055121792,0.09715988111608741,-0.3035246997107035,-0.11959688066714236,-0.08436679337307283,-0.07626428243303596,-0.044304386945865776,0.06941152838775892,-0.30343571133438607
0.0,0.0,-6.305091412327562E-19,-1.9481662522499854E-18,-7.222609349813107E-19,-1.078820249522944E-19,4.386781419644636E-19,1.0917891757868475E-18,1.4836245291696241E-18,1.8071130130688603E-18,2.103129928687728E-19,-1.7449988065337776E-17,-6.2565206179149474E-18,9.61375558676491E-18,-4.8255477328824815E-18,8.133612023251244E-19,-5.1980555684183634E-18,5.361688051045962E-18,1.0842021724855044E-18,0.023972486675912702,-0.02427173235082894,-0.04297703539227489,0.004924231107393521,0.003721280586685297,0.0018011849580881235,-0.022480172677964406,-0.0015469157718115368,0.003537639364436052,0.02053401056718876,-0.012916982105314207
-0.0,-0.0,-1.0634359344979634E-18,-2.1778386472518608E-16,3.015693964841963E-18,6.031897338590327E-18,1.679486560678203E-17,-1.2119060815744747E-16,5.7691419450634295E-16,3.6792382762183796E-16,1.1788843286465175E-17,3.005031304080089E-16,-6.570892733055997E-16,1.5670361596237092E-15,-1.598689275763359E-16,6.811824633094067E-16,-7.689853835966515E-17,-3.6009794950305944E-16,2.0042801841025072E-16,4.297390215230539E-16,0.20356952584596816,0.25181919943524217,-0.07802125183940718,-0.24528706138687612,-20.0526419191856,0.07681698421731468,-3.408734801793938,1.4753275605534355,4.860470427958377,2.5622930995669226
0.0,0.0,-5.195480784164137E-18,6.938893903907228E-18,5.204170427930421E-18,1.4094628242311558E-18,-3.469446951953614E-18,6.938893903907228E-18,-2.2632720350634905E-17,-3.469446951953614E-17,6.938893903907228E-18,3.9898639947466563E-16,1.259409243559162E-15,-4.614364446098307E-16,3.8402440949436567E-16,-2.680147770384167E-16,-1.8041124150158794E-16,4.787836793695988E-16,0.0,-3.0531133177191805E-16,6.38378239159465E-16,1.241534033624203,-0.24780221588355278,0.5815709524289308,0.22389015226742331,0.1537337533522172,0.148771508061372,0.08259149976186975,-0.1826218530702081,0.6579959180840436
0.0,0.0,3.5214524400292334E-18,-6.704255704162013E-17,-1.8550846378943228E-17,-3.252188250800255E-19,1.0963798758872259E-17,-5.777449963843898E-17,4.4988643626356835E-17,4.3377079895651486E-17,-1.1025356975672963E-17,-3.885780586188048E-16,-1.27675647831893E-15,4.718447854656915E-16,-3.7470027081099033E-16,1.8735013540549517E-16,1.6653345369377348E-16,-4.163336342344337E-16,-1.6479873021779667E-17,2.7755575615628914E-16,-2.7755575615628914E-16,-3.3306690738754696E-16,0.3675432761600156,-0.5114305814728315,-0.11856218003880134,-0.8650249019211481,-0.6470893988618923,-0.5652216362390968,-1.252643363138831,-0.3225200481598453
0.0,0.0,1.5598516324285984E-20,-1.0355972693687615E-18,2.0476951557781843E-21,-2.9394262761009833E-20,8.887058366455433E-20,3.3799392143918546E-21,-2.1651118467385861E-19,3.9365361516233654E-19,2.675253686794855E-19,2.279740169351142E-18,-1.4559895544953444E-18,-2.141203210879125E-18,2.7710349945731593E-18,-4.885842161237875E-19,-5.640261258098871E-19,3.1117400569972245E-18,5.039075230754269E-19,-1.938107909320737E-18,4.954571730384018E-18,6.777903371857719E-18,6.389356364769103E-19,0.006653048829190349,0.002258159253461906,-7.352179444626069E-4,-0.005607607900898046,1.681036586485121E-4,-0.008274317563552794,0.007264627647685049
0.0,0.0,-2.9983836601902844E-18,1.3071913310036887E-16,1.4763437573959308E-18,-2.8150564626384627E-18,-1.1189398350409373E-17,5.862665627341723E-17,-2.88005876459312E-16,-1.8969907890618492E-16,-8.097171344883536E-18,-1.4690197627790464E-16,3.8400957330660325E-16,-7.7021722333370235E-16,7.345098813895232E-17,-3.4867941867133823E-16,4.074446020155373E-17,1.671260558416999E-16,-1.015685320592814E-16,-2.0816681711721685E-16,-9.020562075079397E-17,-3.081881765759452E-16,2.3071822230491534E-16,1.6630045714635045E-16,9.97593281367396,0.12709897093644126,1.7747288860367563,-0.6264853159657875,-2.195155870769156,-1.3268359446195437
0.0,0.0,8.248970961211444E-20,-4.140113678323503E-17,6.8543994015323185E-19,-1.6911206636261497E-19,1.6222707371873761E-18,-9.988733361524415E-18,-9.898930560850416E-18,1.5522682390515553E-17,9.078485138301651E-18,3.0242811258863966E-17,-1.4568709257201658E-16,-1.9992191427657404E-17,-2.60400927775859E-18,4.163336342344337E-17,-2.862293735361732E-17,2.7755575615628914E-17,1.8648277366750676E-17,-2.0816681711721685E-17,5.551115123125783E-17,8.326672684688674E-17,3.469446951953614E-17,-2.7755575615628914E-17,1.736458199452784E-15,0.14461185545544045,-0.2872122980598025,0.05250235872300431,-0.3629398522490117,0.18753267473817023
0.0,0.0,-3.465444248665674E-19,8.571032004499037E-18,4.842893865754728E-20,1.0842021724855044E-19,1.2468324983583301E-18,5.0550926292136644E-18,-4.187730891225261E-18,-9.908591416980805E-18,4.87890977618477E-19,-1.389811659854856E-17,3.9993507637559045E-17,2.4787572168449845E-17,1.6263032587282567E-18,1.085896238380013E-18,9.703609443745265E-18,-1.1140177322288558E-17,-6.384934356402916E-18,-7.697835424647081E-18,2.032879073410321E-18,-3.096752455161722E-17,-2.9815559743351372E-18,-1.0367683274392636E-18,3.1608355798191934E-15,-2.2442984970449942E-17,0.0865816099955375,-0.006260626965275255,-0.029820360469429225,-0.007516546904341764
0.0,0.0,2.170032388084327E-19,-1.454919799514286E-17,-1.4161756343121511E-18,5.480804133971428E-20,4.556278051951877E-18,1.2192159550758466E-17,-1.257896556921202E-17,-1.1841440980700548E-17,3.1342310148709607E-18,9.965035789246098E-19,-1.1053922674119029E-17,0.0,-1.0029309148557435E-17,2.5815061187863043E-17,4.786323515738255E-18,-3.191227492369962E-17,-6.510668296733971E-18,-4.786898763312353E-18,5.406631192491184E-18,2.9637017804332355E-18,9.573797526624705E-18,-5.129251539229522E-18,4.786898763312353E-18,-4.8809487036614456E-17,1.0427450382068001E-17,0.04958985576784062,-0.2869307559922417,0.15913900402085915
0.0,0.0,-2.318536298543588E-19,1.450704138940571E-17,1.509116856325694E-18,-1.0141490235670853E-19,-5.204170427930421E-18,-1.0408340855860843E-17,1.431146867680866E-17,1.3444106938820255E-17,-3.469446951953614E-18,6.830473686658678E-18,-2.168404344971009E-18,0.0,8.673617379884035E-18,-3.2742905609062234E-17,0.0,3.642919299551295E-17,7.37257477290143E-18,6.071532165918825E-18,-6.8575787409708155E-18,-7.806255641895632E-18,-1.214306433183765E-17,1.1058862159352145E-17,-6.071532165918825E-18,6.418476861114186E-17,-1.0842021724855044E-18,6.114900252818245E-17,0.3639327674422819,-0.1485527542486104
0.0,0.0,2.9753674825258096E-19,-2.7065954044067676E-17,-1.9689906140395156E-18,-2.187577059878132E-19,3.9423066346253775E-18,3.4672240365789596E-17,-1.1269312654418576E-17,-1.0802365867542891E-17,3.469446951953614E-18,5.551115123125783E-17,-1.1102230246251565E-16,0.0,-2.7755575615628914E-17,0.0,4.163336342344337E-17,-2.7755575615628914E-17,-6.071532165918825E-18,0.0,0.0,-2.7755575615628914E-17,0.0,3.122502256758253E-17,0.0,1.5612511283791264E-17,8.326672684688674E-17,4.163336342344337E-17,-3.469446951953614E-18,0.36548505924327396
